chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist	posid
chr17	70093634	+	hg38	211	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	KCNJ16	TRUE	+	FALSE	0	PRKAR1A	1542317	chr17+70093634
chr17	7237616	+	hg38	237	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	PHF23	TRUE	-	FALSE	0	ACAP1	-98911	chr17+7237616
chr17	74531975	+	hg38	107	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CD300LB	FALSE	-	FALSE	-500	SLC9A3R1	-216635	chr17+74531975
chr17	74713238	+	hg38	84	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RAB37	TRUE	+	FALSE	-0	SLC9A3R1	-35372	chr17+74713238
chr17	75089383	+	hg38	399	p404	404	GTSP3603	PBMC	M24	4	0.17761989342806395	SLC16A5	TRUE	+	FALSE	0	KCTD2	23493	chr17+75089383
chr17	75205978	+	hg38	280	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	NUP85	TRUE	+	FALSE	0	GRB2	112096	chr17+75205978
chr17	77390231	+	hg38	204	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SEPT9	TRUE	+	FALSE	0	SEPT9	0	chr17+77390231
chr17	77446700	+	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SEPT9	TRUE	+	FALSE	-0	SEPT9	-0	chr17+77446700
chr17	77462089	+	hg38	525	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SEPT9	TRUE	+	FALSE	-0	SEPT9	-0	chr17+77462089
chr17	77574343	+	hg38	558	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC100507351	FALSE	+	FALSE	9318	SEPT9	73746	chr17+77574343
chr17	80827931	+	hg38	51	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RPTOR	TRUE	+	FALSE	-0	RNF213	429144	chr17+80827931
chr17	81227201	+	hg38	4	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TEPSIN	FALSE	-	FALSE	1074	MAFG	691066	chr17+81227201
chr17	81398944	+	hg38	8	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	BAHCC1	FALSE	+	FALSE	-775	MAFG	519323	chr17+81398944
chr17	82232158	+	hg38	380	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	SLC16A3	TRUE	+	FALSE	0	SLC16A3	0	chr17+82232158
chr17	82451354	+	hg38	29	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CYBC1	FALSE	-	FALSE	-522	SLC16A3	211854	chr17+82451354
chr17	8370494	+	hg38	177	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	KRBA2	TRUE	-	FALSE	-0	RPL26	7020	chr17+8370494
chr18	13563462	-	hg38	28	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	LDLRAD4	TRUE	+	FALSE	-0	MC2R	318580	chr18-13563462
chr18	13578418	-	hg38	289	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LDLRAD4	TRUE	+	FALSE	-0	MC2R	303624	chr18-13578418
chr18	23231007	-	hg38	18	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CABLES1	TRUE	+	FALSE	-0	RBBP8	204520	chr18-23231007
chr18	23257236	-	hg38	237	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CABLES1	TRUE	+	TRUE	-0	RBBP8	230749	chr18-23257236
chr18	23266590	-	hg38	4	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CABLES1	FALSE	+	FALSE	6119	RBBP8	240103	chr18-23266590
chr18	24538965	-	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	HRH4	FALSE	+	FALSE	59007	ZNF521	522957	chr18-24538965
chr18	25231650	-	hg38	424	p404	404	GTSP3603	PBMC	M24	3	0.13321492007104796	ZNF521	TRUE	-	FALSE	0	ZNF521	0	chr18-25231650
chr18	25277814	-	hg38	211	p404	404	GTSP3603	PBMC	M24	3	0.13321492007104796	ZNF521	TRUE	-	FALSE	0	ZNF521	0	chr18-25277814
chr18	32041292	-	hg38	261	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RNF125	TRUE	+	FALSE	0	DSG2	492283	chr18-32041292
chr18	32042281	-	hg38	377	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RNF125	TRUE	+	FALSE	0	DSG2	493272	chr18-32042281
chr18	35040758	-	hg38	9	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MAPRE2	TRUE	+	FALSE	0	SLC39A6	1067771	chr18-35040758
chr18	3603778	-	hg38	479	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DLGAP1,DLGAP1-AS2	TRUE	-,+	TRUE	-0	DLGAP1	-0	chr18-3603778
chr18	3877364	-	hg38	855	p404	404	GTSP3603	PBMC	M24	3	0.13321492007104796	DLGAP1	TRUE	-	FALSE	-0	DLGAP1	-0	chr18-3877364
chr18	45248858	-	hg38	151	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SLC14A2	TRUE	+	FALSE	0	SETBP1	180347	chr18-45248858
chr18	45826917	-	hg38	25	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SIGLEC15	TRUE	+	FALSE	0	EPG5	20690	chr18-45826917
chr18	46012643	-	hg38	215	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PSTPIP2	TRUE	-	FALSE	-0	EPG5	-45303	chr18-46012643
chr18	55320752	-	hg38	21	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TCF4	TRUE	-	FALSE	-0	MBD2	-1095963	chr18-55320752
chr18	5601868	-	hg38	113	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	EPB41L3	TRUE	-	FALSE	0	EPB41L3	0	chr18-5601868
chr18	56332382	-	hg38	102	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC642484	FALSE	-	FALSE	-141119	ATP8B1	1314042	chr18-56332382
chr18	59084507	-	hg38	126	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	OACYLP	FALSE	+	FALSE	31292	GRP	-135659	chr18-59084507
chr18	60979011	-	hg38	25	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CDH20	FALSE	+	FALSE	-354569	CDH20	-354569	chr18-60979011
chr18	62938939	-	hg38	196	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PHLPP1	TRUE	+	FALSE	-0	PHLPP1	-0	chr18-62938939
chr18	63204735	-	hg38	185	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BCL2	TRUE	-	FALSE	-0	BCL2	-0	chr18-63204735
chr18	63231683	-	hg38	185	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BCL2	TRUE	-	FALSE	0	BCL2	0	chr18-63231683
chr18	63249145	-	hg38	3	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BCL2	TRUE	-	FALSE	0	BCL2	0	chr18-63249145
chr18	75210167	-	hg38	235	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TSHZ1	FALSE	+	FALSE	-586	NFATC1	-4185603	chr18-75210167
chr18	77056550	-	hg38	174	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	MBP	TRUE	-	FALSE	0	NFATC1	-2339220	chr18-77056550
chr18	79506660	-	hg38	18	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	NFATC1	TRUE	+	FALSE	-0	NFATC1	-0	chr18-79506660
chr18	13137859	+	hg38	32	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CEP192	FALSE	+	FALSE	12805	MC2R	744183	chr18+13137859
chr18	23142151	+	hg38	286	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CABLES1	TRUE	+	FALSE	0	RBBP8	115664	chr18+23142151
chr18	23203409	+	hg38	61	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CABLES1	TRUE	+	FALSE	-0	RBBP8	176922	chr18+23203409
chr18	25280771	+	hg38	89	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZNF521	TRUE	-	FALSE	0	ZNF521	0	chr18+25280771
chr18	2636507	+	hg38	41	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CBX3P2	FALSE	-	FALSE	15661	DLGAP1	859523	chr18+2636507
chr18	3059544	+	hg38	49	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MYOM1	FALSE	-	FALSE	7261	DLGAP1	436486	chr18+3059544
chr18	3496017	+	hg38	418	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DLGAP1	FALSE	-	FALSE	13	DLGAP1	13	chr18+3496017
chr18	35581188	+	hg38	231	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MIR3975	FALSE	+	FALSE	-10547	SLC39A6	527341	chr18+35581188
chr18	41999586	+	hg38	20	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PIK3C3	TRUE	+	FALSE	0	SETBP1	-2680585	chr18+41999586
chr18	44279961	+	hg38	281	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01478	FALSE	-	FALSE	43472	SETBP1	-400210	chr18+44279961
chr18	44438380	+	hg38	188	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01478	TRUE	-	FALSE	0	SETBP1	-241791	chr18+44438380
chr18	49055310	+	hg38	78	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DYM	TRUE	-	FALSE	-0	DYM	-0	chr18+49055310
chr18	5466217	+	hg38	3	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	EPB41L3	TRUE	-	FALSE	-0	EPB41L3	-0	chr18+5466217
chr18	62450468	+	hg38	40	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TNFRSF11A	FALSE	+	FALSE	62757	TNFRSF11A	62757	chr18+62450468
chr18	62871247	+	hg38	105	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PHLPP1	TRUE	+	FALSE	-0	PHLPP1	-0	chr18+62871247
chr18	63131841	+	hg38	214	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	BCL2	TRUE	-	FALSE	-0	BCL2	-0	chr18+63131841
chr18	63139485	+	hg38	268	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BCL2	TRUE	-	FALSE	-0	BCL2	-0	chr18+63139485
chr18	63205622	+	hg38	31	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	BCL2	TRUE	-	FALSE	-0	BCL2	-0	chr18+63205622
chr18	63206121	+	hg38	433	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BCL2	TRUE	-	FALSE	-0	BCL2	-0	chr18+63206121
chr18	63213993	+	hg38	161	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BCL2	TRUE	-	FALSE	-0	BCL2	-0	chr18+63213993
chr18	63223503	+	hg38	65	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BCL2	TRUE	-	FALSE	0	BCL2	0	chr18+63223503
chr18	63251400	+	hg38	5	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	BCL2	TRUE	-	FALSE	0	BCL2	0	chr18+63251400
chr18	63321258	+	hg38	323	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	BCL2	FALSE	-	FALSE	-1877	BCL2	-1877	chr18+63321258
chr18	7370754	+	hg38	48	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LRRC30	FALSE	+	FALSE	138665	EPB41L3	-1741762	chr18+7370754
chr18	76823263	+	hg38	14	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZNF236	TRUE	+	FALSE	0	NFATC1	-2572507	chr18+76823263
chr18	9284084	+	hg38	218	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ANKRD12	TRUE	+	TRUE	-0	MPPE1	2599385	chr18+9284084
chr18	9435684	+	hg38	68	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TWSG1	FALSE	+	FALSE	33263	MPPE1	2447785	chr18+9435684
chr19	10103427	-	hg38	65	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ANGPTL6	FALSE	-	FALSE	-677	DNMT1	29915	chr19-10103427
chr19	10504071	-	hg38	137	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	KEAP1	FALSE	-	FALSE	-692	KEAP1	-692	chr19-10504071
chr19	12552038	-	hg38	115	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZNF564	FALSE	-	FALSE	-495	ZNF442	-186376	chr19-12552038
chr19	12787054	-	hg38	36	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MIR5684	FALSE	+	FALSE	-72	JUNB	-4440	chr19-12787054
chr19	12802149	-	hg38	4	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PRDX2	FALSE	-	FALSE	-238	JUNB	8837	chr19-12802149
chr19	13839512	-	hg38	270	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MIR23A	FALSE	-	FALSE	-2852	ADGRE5	-541630	chr19-13839512
chr19	15233325	-	hg38	112	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	EPHX3	FALSE	-	FALSE	-277	BRD4	4163	chr19-15233325
chr19	16141842	-	hg38	258	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	HSH2D	TRUE	+	FALSE	0	RAB8A	8206	chr19-16141842
chr19	18290056	-	hg38	191	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MIR3188	FALSE	+	FALSE	7894	JUND	-8399	chr19-18290056
chr19	1896163	-	hg38	5	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ADAT3,SCAMP4	FALSE	+,+	FALSE	9049	SCAMP4	-9049	chr19-1896163
chr19	2082821	-	hg38	1299	p404	404	GTSP3603	PBMC	M24	10	0.4440497335701598	MOB3A	TRUE	-	FALSE	-0	SCAMP4	156803	chr19-2082821
chr19	21766952	-	hg38	5	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZNF100	TRUE	-	FALSE	0	BORCS8-MEF2B	-2574360	chr19-21766952
chr19	35000015	-	hg38	77	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	GRAMD1A	TRUE	+	FALSE	0	FXYD5	-154705	chr19-35000015
chr19	38670468	-	hg38	205	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ACTN4	TRUE	+	FALSE	0	PAF1	715159	chr19-38670468
chr19	39335548	-	hg38	415	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	GMFG	TRUE	-	FALSE	0	PAF1	50079	chr19-39335548
chr19	40279825	-	hg38	16	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	AKT2	TRUE	-	FALSE	0	AKT2	0	chr19-40279825
chr19	43526120	-	hg38	13	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ETHE1	TRUE	-	FALSE	0	LYPD3	-60440	chr19-43526120
chr19	44751547	-	hg38	26	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BCL3	TRUE	+	FALSE	0	BCL3	0	chr19-44751547
chr19	45405872	-	hg38	213	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PPP1R13L	TRUE	-	FALSE	0	PPP1R13L	0	chr19-45405872
chr19	45877415	-	hg38	186	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FOXA3	FALSE	+	FALSE	3617	FOSB	402235	chr19-45877415
chr19	46620374	-	hg38	14	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PTGIR	FALSE	-	FALSE	92	BBC3	600446	chr19-46620374
chr19	48250075	-	hg38	112	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CARD8	TRUE	-	FALSE	0	CARD8	0	chr19-48250075
chr19	48257234	-	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CARD8-AS1	TRUE	+	TRUE	-0	CARD8	-1287	chr19-48257234
chr19	48621924	-	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SPHK2	TRUE	+	FALSE	0	GRIN2D	176992	chr19-48621924
chr19	4916224	-	hg38	10	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	UHRF1	TRUE	+	FALSE	0	SH3GL1	-515655	chr19-4916224
chr19	51210859	-	hg38	43	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MIR8074	FALSE	-	FALSE	-3849	KLK11	-182824	chr19-51210859
chr19	5121731	-	hg38	75	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	KDM4B	TRUE	+	FALSE	-0	SH3GL1	-721162	chr19-5121731
chr19	5132584	-	hg38	118	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	KDM4B	TRUE	+	FALSE	-0	SH3GL1	-732015	chr19-5132584
chr19	52857167	-	hg38	5	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ZNF468	TRUE	-	FALSE	0	PPP2R1A	630741	chr19-52857167
chr19	56127573	-	hg38	44	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZNF787	FALSE	-	FALSE	-6199	NLRP8	138943	chr19-56127573
chr19	6426021	-	hg38	178	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SLC25A41	FALSE	-	FALSE	14	MLLT1	-146072	chr19-6426021
chr19	7711579	-	hg38	19	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FCER2	FALSE	-	FALSE	-9432	ELAVL1	246992	chr19-7711579
chr19	10813331	+	hg38	137	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DNM2	TRUE	+	FALSE	-0	SMARCA4	-147589	chr19+10813331
chr19	11088449	+	hg38	360	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LDLR	FALSE	+	FALSE	-911	SMARCA4	26166	chr19+11088449
chr19	13717997	+	hg38	103	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CCDC130	FALSE	+	FALSE	-13761	IER2	563088	chr19+13717997
chr19	13788311	+	hg38	101	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZSWIM4	FALSE	+	FALSE	-7147	ADGRE5	-592831	chr19+13788311
chr19	13987451	+	hg38	40	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RFX1	TRUE	-	FALSE	0	ADGRE5	-393691	chr19+13987451
chr19	16135883	+	hg38	78	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	HSH2D	TRUE	+	FALSE	0	RAB8A	2247	chr19+16135883
chr19	16171768	+	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CIB3	TRUE	-	FALSE	0	RAB8A	38132	chr19+16171768
chr19	16587284	+	hg38	14	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MED26	TRUE	-	FALSE	-0	EPS15L1	-115271	chr19+16587284
chr19	17949081	+	hg38	3	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	KCNN1	FALSE	+	FALSE	-2219	SLC5A5	53906	chr19+17949081
chr19	18020043	+	hg38	10	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ARRDC2	FALSE	+	FALSE	5940	SLC5A5	124868	chr19+18020043
chr19	18024496	+	hg38	284	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ARRDC2	FALSE	+	FALSE	10393	PIK3R2	-128680	chr19+18024496
chr19	18024751	+	hg38	9	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ARRDC2	FALSE	+	FALSE	10648	PIK3R2	-128425	chr19+18024751
chr19	18289580	+	hg38	33	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MIR3188	FALSE	+	FALSE	7418	JUND	-7923	chr19+18289580
chr19	2617935	+	hg38	125	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	GNG7	TRUE	-	FALSE	0	SPPL2B	262832	chr19+2617935
chr19	28469621	+	hg38	432	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC100420587	TRUE	-	FALSE	-0	CCNE1	-1342371	chr19+28469621
chr19	3139040	+	hg38	93	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	GNA15	TRUE	+	FALSE	0	GNA11	15037	chr19+3139040
chr19	33796077	+	hg38	523	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	KCTD15	FALSE	+	FALSE	-767	CEBPA	-493512	chr19+33796077
chr19	35332428	+	hg38	49	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CD22	TRUE	+	FALSE	0	FXYD5	162542	chr19+35332428
chr19	3610034	+	hg38	4	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CACTIN-AS1	TRUE	+	FALSE	0	NFIC	140816	chr19+3610034
chr19	3671317	+	hg38	532	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PIP5K1C	TRUE	-	FALSE	0	MATK	106650	chr19+3671317
chr19	3683564	+	hg38	238	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PIP5K1C	TRUE	-	FALSE	0	MATK	94403	chr19+3683564
chr19	38669412	+	hg38	284	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ACTN4	TRUE	+	FALSE	0	PAF1	716215	chr19+38669412
chr19	40716619	+	hg38	45	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	COQ8B	TRUE	-	TRUE	0	CYP2A6	126917	chr19+40716619
chr19	40776817	+	hg38	5	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MIA,MIA-RAB4B	TRUE	+,+	FALSE	-0	CYP2A6	66719	chr19+40776817
chr19	4366563	+	hg38	182	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SH3GL1	TRUE	-	TRUE	-0	SH3GL1	-0	chr19+4366563
chr19	47729848	+	hg38	335	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	EHD2	TRUE	+	FALSE	-0	NAPA	-214589	chr19+47729848
chr19	48638531	+	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CA11,SEC1P	TRUE	-,+	TRUE	-0	GRIN2D	193599	chr19+48638531
chr19	48955686	+	hg38	222	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BAX	TRUE	+	TRUE	0	BAX	0	chr19+48955686
chr19	4910617	+	hg38	39	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	UHRF1	TRUE	+	TRUE	0	SH3GL1	-510048	chr19+4910617
chr19	51571937	+	hg38	226	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ZNF175	TRUE	+	FALSE	0	MIR125A	-121315	chr19+51571937
chr19	51845854	+	hg38	27	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZNF577	FALSE	-	FALSE	9947	MIR125A	152514	chr19+51845854
chr19	52170603	+	hg38	23	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZNF836	TRUE	-	FALSE	0	PPP2R1A	-19197	chr19+52170603
chr19	55322560	+	hg38	97	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TMEM150B	TRUE	-	FALSE	0	PTPRH	-113053	chr19+55322560
chr19	56320360	+	hg38	262	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZSCAN5A	TRUE	-	FALSE	0	NLRP8	331730	chr19+56320360
chr19	6892737	+	hg38	5	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ADGRE1	TRUE	+	FALSE	0	VAV1	35370	chr19+6892737
chr2	100138868	-	hg38	13	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	AFF3	TRUE	-	FALSE	0	AFF3	0	chr2-100138868
chr2	102891815	-	hg38	40	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01796	TRUE	-	FALSE	0	SLC9A2	180464	chr2-102891815
chr2	112630060	-	hg38	53	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FLJ42351	FALSE	-	FALSE	11768	TTL	97413	chr2-112630060
chr2	120181576	-	hg38	1417	p404	404	GTSP3603	PBMC	M24	6	0.2664298401420959	EPB41L5	FALSE	+	FALSE	2454	RALB	-71260	chr2-120181576
chr2	159604093	-	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BAZ2B	TRUE	-	FALSE	0	GALNT5	2285601	chr2-159604093
chr2	159671314	-	hg38	14	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BAZ2B	FALSE	-	FALSE	21876	GALNT5	2352822	chr2-159671314
chr2	161135058	-	hg38	352	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TANK	FALSE	+	FALSE	-1895	GALNT5	3816566	chr2-161135058
chr2	164851272	-	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC101929633	FALSE	+	FALSE	1875	LRP2	4275835	chr2-164851272
chr2	167183862	-	hg38	44	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	XIRP2	TRUE	+	FALSE	-0	LRP2	1943245	chr2-167183862
chr2	169585349	-	hg38	8	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PPIG	TRUE	+	FALSE	0	LRP2	-222736	chr2-169585349
chr2	171210648	-	hg38	14	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TLK1	TRUE	-	FALSE	0	LRP2	-1848035	chr2-171210648
chr2	172394597	-	hg38	105	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ITGA6	FALSE	+	FALSE	-32755	CHN1	2404715	chr2-172394597
chr2	174635406	-	hg38	31	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	WIPF1	TRUE	-	FALSE	0	CHN1	163906	chr2-174635406
chr2	175166996	-	hg38	9	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ATF2	TRUE	-	FALSE	0	ATF2	0	chr2-175166996
chr2	176931494	-	hg38	21	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01117	FALSE	+	FALSE	275535	HNRNPA3	-281198	chr2-176931494
chr2	181308338	-	hg38	51	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01934	TRUE	+	FALSE	-0	PDE11A	-3199998	chr2-181308338
chr2	191787883	-	hg38	9	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CAVIN2	FALSE	-	FALSE	46420	PMS1	1910253	chr2-191787883
chr2	196224364	-	hg38	1089	p404	404	GTSP3603	PBMC	M24	7	0.3108348134991119	HECW2	TRUE	-	FALSE	-0	ANKRD44	762296	chr2-196224364
chr2	196987101	-	hg38	381	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ANKRD44	TRUE	-	TRUE	-0	ANKRD44	-0	chr2-196987101
chr2	20052423	-	hg38	173	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LAPTM4A	FALSE	-	FALSE	-394	SDC1	148372	chr2-20052423
chr2	201117340	-	hg38	12	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CFLAR	TRUE	+	FALSE	0	CFLAR	0	chr2-201117340
chr2	202374998	-	hg38	388	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BMPR2	FALSE	+	FALSE	-1327	RAPH1	1058682	chr2-202374998
chr2	218005592	-	hg38	7	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC105373878	FALSE	+	FALSE	12976	DIRC3	-248998	chr2-218005592
chr2	222364744	-	hg38	63	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC440934	FALSE	+	FALSE	6833	PAX3	-65747	chr2-222364744
